Unnamed: 0,Word,Frequency,Zipf Frequency,Part of Speech,Phonemes,No Stress,Lexicality,Length,Size
19290,greenberg,1.78e-06,3.25,PROPN,"['G', 'R', 'IY1', 'N', 'B', 'ER0', 'G']","['G', 'R', 'IY', 'N', 'B', 'ER', 'G']",real,7,long
19297,headmaster,1.78e-06,3.25,NOUN,"['HH', 'EH1', 'D', 'M', 'AE1', 'S', 'T', 'ER0']","['HH', 'EH', 'D', 'M', 'AE', 'S', 'T', 'ER']",real,8,long
19298,heartland,1.78e-06,3.25,NOUN,"['HH', 'AA1', 'R', 'T', 'L', 'AE2', 'N', 'D']","['HH', 'AA', 'R', 'T', 'L', 'AE', 'N', 'D']",real,8,long
19303,hypnosis,1.78e-06,3.25,NOUN,"['HH', 'IH0', 'P', 'N', 'OW1', 'S', 'AH0', 'S']","['HH', 'IH', 'P', 'N', 'OW', 'S', 'AH', 'S']",real,8,long
19305,impeccable,1.78e-06,3.25,ADJ,"['IH0', 'M', 'P', 'EH1', 'K', 'AH0', 'B', 'AH0', 'L']","['IH', 'M', 'P', 'EH', 'K', 'AH', 'B', 'AH', 'L']",real,9,long
19308,inference,1.78e-06,3.25,NOUN,"['IH1', 'N', 'F', 'ER0', 'AH0', 'N', 'S']","['IH', 'N', 'F', 'ER', 'AH', 'N', 'S']",real,7,long
19309,infiltrate,1.78e-06,3.25,VERB,"['IH0', 'N', 'F', 'IH1', 'L', 'T', 'R', 'EY2', 'T']","['IH', 'N', 'F', 'IH', 'L', 'T', 'R', 'EY', 'T']",real,9,long
19315,intolerant,1.78e-06,3.25,ADJ,"['IH0', 'N', 'T', 'AA1', 'L', 'ER0', 'AH0', 'N', 'T']","['IH', 'N', 'T', 'AA', 'L', 'ER', 'AH', 'N', 'T']",real,9,long
19316,jellyfish,1.78e-06,3.25,VERB,"['JH', 'EH1', 'L', 'IY0', 'F', 'IH2', 'SH']","['JH', 'EH', 'L', 'IY', 'F', 'IH', 'SH']",real,7,long
19322,kurdistan,1.78e-06,3.25,PROPN,"['K', 'ER1', 'D', 'IH0', 'S', 'T', 'AE2', 'N']","['K', 'ER', 'D', 'IH', 'S', 'T', 'AE', 'N']",real,8,long
19335,marginally,1.78e-06,3.25,ADV,"['M', 'AA1', 'R', 'JH', 'AH0', 'N', 'AH0', 'L', 'IY0']","['M', 'AA', 'R', 'JH', 'AH', 'N', 'AH', 'L', 'IY']",real,9,long
19340,melinda,1.78e-06,3.25,PROPN,"['M', 'AH0', 'L', 'IH1', 'N', 'D', 'AH0']","['M', 'AH', 'L', 'IH', 'N', 'D', 'AH']",real,7,long
19341,memberships,1.78e-06,3.25,NOUN,"['M', 'EH1', 'M', 'B', 'ER0', 'SH', 'IH2', 'P', 'S']","['M', 'EH', 'M', 'B', 'ER', 'SH', 'IH', 'P', 'S']",real,9,long
19343,migrating,1.78e-06,3.25,VERB,"['M', 'AY1', 'G', 'R', 'EY2', 'T', 'IH0', 'NG']","['M', 'AY', 'G', 'R', 'EY', 'T', 'IH', 'NG']",real,8,long
19344,modernity,1.78e-06,3.25,NOUN,"['M', 'AA0', 'D', 'ER1', 'N', 'AH0', 'T', 'IY0']","['M', 'AA', 'D', 'ER', 'N', 'AH', 'T', 'IY']",real,8,long
19345,motherfuckers,1.78e-06,3.25,NOUN,"['M', 'AH1', 'DH', 'ER0', 'F', 'AH1', 'K', 'ER0', 'Z']","['M', 'AH', 'DH', 'ER', 'F', 'AH', 'K', 'ER', 'Z']",real,9,long
19346,namibia,1.78e-06,3.25,PROPN,"['N', 'AH0', 'M', 'IH1', 'B', 'IY0', 'AH0']","['N', 'AH', 'M', 'IH', 'B', 'IY', 'AH']",real,7,long
19352,olympus,1.78e-06,3.25,PROPN,"['OW0', 'L', 'IH1', 'M', 'P', 'AH0', 'S']","['OW', 'L', 'IH', 'M', 'P', 'AH', 'S']",real,7,long
19359,pesticide,1.78e-06,3.25,NOUN,"['P', 'EH1', 'S', 'T', 'AH0', 'S', 'AY2', 'D']","['P', 'EH', 'S', 'T', 'AH', 'S', 'AY', 'D']",real,8,long
19360,phosphorus,1.78e-06,3.25,NOUN,"['F', 'AA1', 'S', 'F', 'ER0', 'AH0', 'S']","['F', 'AA', 'S', 'F', 'ER', 'AH', 'S']",real,7,long
19364,premieres,1.78e-06,3.25,NOUN,"['P', 'R', 'EH0', 'M', 'IH1', 'R', 'Z']","['P', 'R', 'EH', 'M', 'IH', 'R', 'Z']",real,7,long
19366,prodigy,1.78e-06,3.25,NOUN,"['P', 'R', 'AA1', 'D', 'AH0', 'JH', 'IY0']","['P', 'R', 'AA', 'D', 'AH', 'JH', 'IY']",real,7,long
19368,prototypes,1.78e-06,3.25,NOUN,"['P', 'R', 'OW1', 'T', 'AH0', 'T', 'AY2', 'P', 'S']","['P', 'R', 'OW', 'T', 'AH', 'T', 'AY', 'P', 'S']",real,9,long
19370,pundits,1.78e-06,3.25,NOUN,"['P', 'AH1', 'N', 'D', 'IH0', 'T', 'S']","['P', 'AH', 'N', 'D', 'IH', 'T', 'S']",real,7,long
19372,radcliffe,1.78e-06,3.25,PROPN,"['R', 'AE1', 'D', 'K', 'L', 'IH0', 'F']","['R', 'AE', 'D', 'K', 'L', 'IH', 'F']",real,7,long
19378,refreshed,1.78e-06,3.25,VERB,"['R', 'IY0', 'F', 'R', 'EH1', 'SH', 'T']","['R', 'IY', 'F', 'R', 'EH', 'SH', 'T']",real,7,long
19379,regency,1.78e-06,3.25,NOUN,"['R', 'IY1', 'JH', 'AH0', 'N', 'S', 'IY0']","['R', 'IY', 'JH', 'AH', 'N', 'S', 'IY']",real,7,long
19381,rescues,1.78e-06,3.25,VERB,"['R', 'EH1', 'S', 'K', 'Y', 'UW2', 'Z']","['R', 'EH', 'S', 'K', 'Y', 'UW', 'Z']",real,7,long
19382,residues,1.78e-06,3.25,NOUN,"['R', 'EH1', 'Z', 'AH0', 'D', 'UW2', 'Z']","['R', 'EH', 'Z', 'AH', 'D', 'UW', 'Z']",real,7,long
19383,revisited,1.78e-06,3.25,VERB,"['R', 'IY0', 'V', 'IH1', 'Z', 'AH0', 'T', 'IH0', 'D']","['R', 'IY', 'V', 'IH', 'Z', 'AH', 'T', 'IH', 'D']",real,9,long
19389,seasonally,1.78e-06,3.25,ADV,"['S', 'IY1', 'Z', 'AH0', 'N', 'AH0', 'L', 'IY0']","['S', 'IY', 'Z', 'AH', 'N', 'AH', 'L', 'IY']",real,8,long
19394,showcases,1.78e-06,3.25,VERB,"['SH', 'OW1', 'K', 'EY2', 'S', 'IH0', 'Z']","['SH', 'OW', 'K', 'EY', 'S', 'IH', 'Z']",real,7,long
19400,snowflake,1.78e-06,3.25,NOUN,"['S', 'N', 'OW1', 'F', 'L', 'EY2', 'K']","['S', 'N', 'OW', 'F', 'L', 'EY', 'K']",real,7,long
19402,spectra,1.78e-06,3.25,PROPN,"['S', 'P', 'EH1', 'K', 'T', 'R', 'AH0']","['S', 'P', 'EH', 'K', 'T', 'R', 'AH']",real,7,long
19407,strangest,1.78e-06,3.25,ADJ,"['S', 'T', 'R', 'EY1', 'N', 'JH', 'IH0', 'S', 'T']","['S', 'T', 'R', 'EY', 'N', 'JH', 'IH', 'S', 'T']",real,9,long
19411,submissive,1.78e-06,3.25,ADJ,"['S', 'AH0', 'B', 'M', 'IH1', 'S', 'IH0', 'V']","['S', 'AH', 'B', 'M', 'IH', 'S', 'IH', 'V']",real,8,long
19412,subsection,1.78e-06,3.25,NOUN,"['S', 'AH1', 'B', 'S', 'EH0', 'K', 'SH', 'AH0', 'N']","['S', 'AH', 'B', 'S', 'EH', 'K', 'SH', 'AH', 'N']",real,9,long
19414,summertime,1.78e-06,3.25,NOUN,"['S', 'AH1', 'M', 'ER0', 'T', 'AY2', 'M']","['S', 'AH', 'M', 'ER', 'T', 'AY', 'M']",real,7,long
19415,sundance,1.78e-06,3.25,NOUN,"['S', 'AH1', 'N', 'D', 'AE2', 'N', 'S']","['S', 'AH', 'N', 'D', 'AE', 'N', 'S']",real,7,long
19417,sylvester,1.78e-06,3.25,PROPN,"['S', 'IH0', 'L', 'V', 'EH1', 'S', 'T', 'ER0']","['S', 'IH', 'L', 'V', 'EH', 'S', 'T', 'ER']",real,8,long
19429,triathlon,1.78e-06,3.25,NOUN,"['T', 'R', 'AY2', 'AE1', 'TH', 'L', 'AH0', 'N']","['T', 'R', 'AY', 'AE', 'TH', 'L', 'AH', 'N']",real,8,long
19433,ultimatum,1.78e-06,3.25,NOUN,"['AH2', 'L', 'T', 'AH0', 'M', 'EY1', 'T', 'AH0', 'M']","['AH', 'L', 'T', 'AH', 'M', 'EY', 'T', 'AH', 'M']",real,9,long
19437,weinstein,1.78e-06,3.25,PROPN,"['W', 'AY1', 'N', 'S', 'T', 'AY2', 'N']","['W', 'AY', 'N', 'S', 'T', 'AY', 'N']",real,7,long
19445,affirmation,1.74e-06,3.24,NOUN,"['AE2', 'F', 'ER0', 'M', 'EY1', 'SH', 'AH0', 'N']","['AE', 'F', 'ER', 'M', 'EY', 'SH', 'AH', 'N']",real,8,long
19453,archibald,1.74e-06,3.24,PROPN,"['AA1', 'R', 'CH', 'AH0', 'B', 'AO2', 'L', 'D']","['AA', 'R', 'CH', 'AH', 'B', 'AO', 'L', 'D']",real,8,long
19458,bittersweet,1.74e-06,3.24,ADJ,"['B', 'IH1', 'T', 'ER0', 'S', 'W', 'IY2', 'T']","['B', 'IH', 'T', 'ER', 'S', 'W', 'IY', 'T']",real,8,long
19460,botswana,1.74e-06,3.24,PROPN,"['B', 'AA0', 'T', 'S', 'W', 'AA1', 'N', 'AH0']","['B', 'AA', 'T', 'S', 'W', 'AA', 'N', 'AH']",real,8,long
19462,branching,1.74e-06,3.24,VERB,"['B', 'R', 'AE1', 'N', 'CH', 'IH0', 'NG']","['B', 'R', 'AE', 'N', 'CH', 'IH', 'NG']",real,7,long
19468,caregivers,1.74e-06,3.24,NOUN,"['K', 'EH1', 'R', 'G', 'IH2', 'V', 'ER0', 'Z']","['K', 'EH', 'R', 'G', 'IH', 'V', 'ER', 'Z']",real,8,long
19469,carmichael,1.74e-06,3.24,PROPN,"['K', 'AA1', 'R', 'M', 'AY2', 'K', 'AH0', 'L']","['K', 'AA', 'R', 'M', 'AY', 'K', 'AH', 'L']",real,8,long
19472,chemically,1.74e-06,3.24,ADV,"['K', 'EH1', 'M', 'AH0', 'K', 'L', 'IY0']","['K', 'EH', 'M', 'AH', 'K', 'L', 'IY']",real,7,long
19477,collingwood,1.74e-06,3.24,PROPN,"['K', 'AA1', 'L', 'IH0', 'NG', 'W', 'UH2', 'D']","['K', 'AA', 'L', 'IH', 'NG', 'W', 'UH', 'D']",real,8,long
19478,commandant,1.74e-06,3.24,NOUN,"['K', 'AA2', 'M', 'AH0', 'N', 'D', 'AA1', 'N', 'T']","['K', 'AA', 'M', 'AH', 'N', 'D', 'AA', 'N', 'T']",real,9,long
19480,conducive,1.74e-06,3.24,ADJ,"['K', 'AH0', 'N', 'D', 'UW1', 'S', 'IH0', 'V']","['K', 'AH', 'N', 'D', 'UW', 'S', 'IH', 'V']",real,8,long
19481,confines,1.74e-06,3.24,NOUN,"['K', 'AA1', 'N', 'F', 'AY2', 'N', 'Z']","['K', 'AA', 'N', 'F', 'AY', 'N', 'Z']",real,7,long
19484,consumes,1.74e-06,3.24,VERB,"['K', 'AH0', 'N', 'S', 'UW1', 'M', 'Z']","['K', 'AH', 'N', 'S', 'UW', 'M', 'Z']",real,7,long
19486,critiques,1.74e-06,3.24,NOUN,"['K', 'R', 'IH0', 'T', 'IY1', 'K', 'S']","['K', 'R', 'IH', 'T', 'IY', 'K', 'S']",real,7,long
19487,crystalline,1.74e-06,3.24,NOUN,"['K', 'R', 'IH1', 'S', 'T', 'AH0', 'L', 'AY2', 'N']","['K', 'R', 'IH', 'S', 'T', 'AH', 'L', 'AY', 'N']",real,9,long
19491,delusions,1.74e-06,3.24,NOUN,"['D', 'IH0', 'L', 'UW1', 'ZH', 'AH0', 'N', 'Z']","['D', 'IH', 'L', 'UW', 'ZH', 'AH', 'N', 'Z']",real,8,long
19493,derogatory,1.74e-06,3.24,ADJ,"['D', 'ER0', 'AA1', 'G', 'AH0', 'T', 'AO2', 'R', 'IY0']","['D', 'ER', 'AA', 'G', 'AH', 'T', 'AO', 'R', 'IY']",real,9,long
19494,diagnoses,1.74e-06,3.24,NOUN,"['D', 'AY2', 'AH0', 'G', 'N', 'OW1', 'S', 'IY0', 'Z']","['D', 'AY', 'AH', 'G', 'N', 'OW', 'S', 'IY', 'Z']",real,9,long
19496,dismantle,1.74e-06,3.24,VERB,"['D', 'IH0', 'S', 'M', 'AE1', 'N', 'T', 'AH0', 'L']","['D', 'IH', 'S', 'M', 'AE', 'N', 'T', 'AH', 'L']",real,9,long
19498,disrupting,1.74e-06,3.24,VERB,"['D', 'IH0', 'S', 'R', 'AH1', 'P', 'T', 'IH0', 'NG']","['D', 'IH', 'S', 'R', 'AH', 'P', 'T', 'IH', 'NG']",real,9,long
19503,elisabeth,1.74e-06,3.24,PROPN,"['IH0', 'L', 'IH1', 'Z', 'AH0', 'B', 'IH0', 'TH']","['IH', 'L', 'IH', 'Z', 'AH', 'B', 'IH', 'TH']",real,8,long
19504,emanuel,1.74e-06,3.24,PROPN,"['IH0', 'M', 'AE1', 'N', 'Y', 'UW0', 'AH0', 'L']","['IH', 'M', 'AE', 'N', 'Y', 'UW', 'AH', 'L']",real,8,long
19505,embroidery,1.74e-06,3.24,NOUN,"['EH0', 'M', 'B', 'R', 'OY1', 'D', 'ER0', 'IY0']","['EH', 'M', 'B', 'R', 'OY', 'D', 'ER', 'IY']",real,8,long
19506,endorsing,1.74e-06,3.24,VERB,"['EH0', 'N', 'D', 'AO1', 'R', 'S', 'IH0', 'NG']","['EH', 'N', 'D', 'AO', 'R', 'S', 'IH', 'NG']",real,8,long
19509,estranged,1.74e-06,3.24,ADJ,"['EH0', 'S', 'T', 'R', 'EY1', 'N', 'JH', 'D']","['EH', 'S', 'T', 'R', 'EY', 'N', 'JH', 'D']",real,8,long
19510,euphoria,1.74e-06,3.24,NOUN,"['Y', 'UW0', 'F', 'AO1', 'R', 'IY0', 'AH0']","['Y', 'UW', 'F', 'AO', 'R', 'IY', 'AH']",real,7,long
19511,fahrenheit,1.74e-06,3.24,PROPN,"['F', 'EH1', 'R', 'AH0', 'N', 'HH', 'AY2', 'T']","['F', 'EH', 'R', 'AH', 'N', 'HH', 'AY', 'T']",real,8,long
19515,forceful,1.74e-06,3.24,ADJ,"['F', 'AO1', 'R', 'S', 'F', 'AH0', 'L']","['F', 'AO', 'R', 'S', 'F', 'AH', 'L']",real,7,long
19520,galveston,1.74e-06,3.24,PROPN,"['G', 'AE1', 'L', 'V', 'AH0', 'S', 'T', 'AH0', 'N']","['G', 'AE', 'L', 'V', 'AH', 'S', 'T', 'AH', 'N']",real,9,long
19521,gangsters,1.74e-06,3.24,NOUN,"['G', 'AE1', 'NG', 'S', 'T', 'ER0', 'Z']","['G', 'AE', 'NG', 'S', 'T', 'ER', 'Z']",real,7,long
19525,gladstone,1.74e-06,3.24,PROPN,"['G', 'L', 'AE1', 'D', 'S', 'T', 'OW2', 'N']","['G', 'L', 'AE', 'D', 'S', 'T', 'OW', 'N']",real,8,long
19540,housekeeping,1.74e-06,3.24,NOUN,"['HH', 'AW1', 'S', 'K', 'IY2', 'P', 'IH0', 'NG']","['HH', 'AW', 'S', 'K', 'IY', 'P', 'IH', 'NG']",real,8,long
19543,impacting,1.74e-06,3.24,VERB,"['IH0', 'M', 'P', 'AE1', 'K', 'T', 'IH0', 'NG']","['IH', 'M', 'P', 'AE', 'K', 'T', 'IH', 'NG']",real,8,long
19546,insidious,1.74e-06,3.24,ADJ,"['IH0', 'N', 'S', 'IH1', 'D', 'IY0', 'AH0', 'S']","['IH', 'N', 'S', 'IH', 'D', 'IY', 'AH', 'S']",real,8,long
19547,intimately,1.74e-06,3.24,ADV,"['IH1', 'N', 'T', 'AH0', 'M', 'AH0', 'T', 'L', 'IY0']","['IH', 'N', 'T', 'AH', 'M', 'AH', 'T', 'L', 'IY']",real,9,long
19553,kilograms,1.74e-06,3.24,NOUN,"['K', 'IH1', 'L', 'AH0', 'G', 'R', 'AE2', 'M', 'Z']","['K', 'IH', 'L', 'AH', 'G', 'R', 'AE', 'M', 'Z']",real,9,long
19562,luminous,1.74e-06,3.24,ADJ,"['L', 'UW1', 'M', 'AH0', 'N', 'AH0', 'S']","['L', 'UW', 'M', 'AH', 'N', 'AH', 'S']",real,7,long
19565,marlins,1.74e-06,3.24,NOUN,"['M', 'AA1', 'R', 'L', 'AH0', 'N', 'Z']","['M', 'AA', 'R', 'L', 'AH', 'N', 'Z']",real,7,long
19567,marshals,1.74e-06,3.24,NOUN,"['M', 'AA1', 'R', 'SH', 'AH0', 'L', 'Z']","['M', 'AA', 'R', 'SH', 'AH', 'L', 'Z']",real,7,long
19572,mcdonnell,1.74e-06,3.24,PROPN,"['M', 'AH0', 'K', 'D', 'AA1', 'N', 'AH0', 'L']","['M', 'AH', 'K', 'D', 'AA', 'N', 'AH', 'L']",real,8,long
19573,mcdowell,1.74e-06,3.24,PROPN,"['M', 'AH0', 'K', 'D', 'AW1', 'AH0', 'L']","['M', 'AH', 'K', 'D', 'AW', 'AH', 'L']",real,7,long
19575,melodic,1.74e-06,3.24,ADJ,"['M', 'AH0', 'L', 'AA1', 'D', 'IH0', 'K']","['M', 'AH', 'L', 'AA', 'D', 'IH', 'K']",real,7,long
19576,memorials,1.74e-06,3.24,NOUN,"['M', 'AH0', 'M', 'AO1', 'R', 'IY0', 'AH0', 'L', 'Z']","['M', 'AH', 'M', 'AO', 'R', 'IY', 'AH', 'L', 'Z']",real,9,long
19577,mendoza,1.74e-06,3.24,PROPN,"['M', 'EH0', 'N', 'D', 'OW1', 'Z', 'AH0']","['M', 'EH', 'N', 'D', 'OW', 'Z', 'AH']",real,7,long
19579,michelin,1.74e-06,3.24,PROPN,"['M', 'IH1', 'SH', 'AH0', 'L', 'AH0', 'N']","['M', 'IH', 'SH', 'AH', 'L', 'AH', 'N']",real,7,long
19580,modesty,1.74e-06,3.24,NOUN,"['M', 'AA1', 'D', 'AH0', 'S', 'T', 'IY0']","['M', 'AA', 'D', 'AH', 'S', 'T', 'IY']",real,7,long
19582,mubarak,1.74e-06,3.24,PROPN,"['M', 'UW0', 'B', 'AA1', 'R', 'IH0', 'K']","['M', 'UW', 'B', 'AA', 'R', 'IH', 'K']",real,7,long
19587,nevermind,1.74e-06,3.24,VERB,"['N', 'EH1', 'V', 'ER0', 'M', 'AY2', 'N', 'D']","['N', 'EH', 'V', 'ER', 'M', 'AY', 'N', 'D']",real,8,long
19589,nocturnal,1.74e-06,3.24,ADJ,"['N', 'AA0', 'K', 'T', 'ER1', 'N', 'AH0', 'L']","['N', 'AA', 'K', 'T', 'ER', 'N', 'AH', 'L']",real,8,long
19598,paternity,1.74e-06,3.24,NOUN,"['P', 'AH0', 'T', 'ER1', 'N', 'IH0', 'T', 'IY0']","['P', 'AH', 'T', 'ER', 'N', 'IH', 'T', 'IY']",real,8,long
19602,pitiful,1.74e-06,3.24,ADJ,"['P', 'IH1', 'T', 'AH0', 'F', 'AH0', 'L']","['P', 'IH', 'T', 'AH', 'F', 'AH', 'L']",real,7,long
19604,plutonium,1.74e-06,3.24,NOUN,"['P', 'L', 'UW0', 'T', 'OW1', 'N', 'IY0', 'AH0', 'M']","['P', 'L', 'UW', 'T', 'OW', 'N', 'IY', 'AH', 'M']",real,9,long
19606,psychosis,1.74e-06,3.24,NOUN,"['S', 'AY0', 'K', 'OW1', 'S', 'AH0', 'S']","['S', 'AY', 'K', 'OW', 'S', 'AH', 'S']",real,7,long
19607,quantify,1.74e-06,3.24,VERB,"['K', 'W', 'AA1', 'N', 'T', 'IH0', 'F', 'AY2']","['K', 'W', 'AA', 'N', 'T', 'IH', 'F', 'AY']",real,8,long
19614,rectangle,1.74e-06,3.24,VERB,"['R', 'EH1', 'K', 'T', 'AE0', 'NG', 'G', 'AH0', 'L']","['R', 'EH', 'K', 'T', 'AE', 'NG', 'G', 'AH', 'L']",real,9,long
19615,recurrent,1.74e-06,3.24,ADJ,"['R', 'IH0', 'K', 'ER1', 'AH0', 'N', 'T']","['R', 'IH', 'K', 'ER', 'AH', 'N', 'T']",real,7,long
19617,reflexes,1.74e-06,3.24,NOUN,"['R', 'IY1', 'F', 'L', 'EH0', 'K', 'S', 'AH0', 'Z']","['R', 'IY', 'F', 'L', 'EH', 'K', 'S', 'AH', 'Z']",real,9,long
19619,religiously,1.74e-06,3.24,ADV,"['R', 'IH0', 'L', 'IH1', 'JH', 'AH0', 'S', 'L', 'IY0']","['R', 'IH', 'L', 'IH', 'JH', 'AH', 'S', 'L', 'IY']",real,9,long
19622,reopening,1.74e-06,3.24,VERB,"['R', 'IY0', 'OW1', 'P', 'AH0', 'N', 'IH0', 'NG']","['R', 'IY', 'OW', 'P', 'AH', 'N', 'IH', 'NG']",real,8,long
19623,requisite,1.74e-06,3.24,ADJ,"['R', 'EH1', 'K', 'W', 'AH0', 'Z', 'AH0', 'T']","['R', 'EH', 'K', 'W', 'AH', 'Z', 'AH', 'T']",real,8,long
19625,resurrected,1.74e-06,3.24,VERB,"['R', 'EH2', 'Z', 'ER0', 'EH1', 'K', 'T', 'IH0', 'D']","['R', 'EH', 'Z', 'ER', 'EH', 'K', 'T', 'IH', 'D']",real,9,long
19629,rightfully,1.74e-06,3.24,ADV,"['R', 'AY1', 'T', 'F', 'AH0', 'L', 'IY0']","['R', 'AY', 'T', 'F', 'AH', 'L', 'IY']",real,7,long
19638,secluded,1.74e-06,3.24,ADJ,"['S', 'IH0', 'K', 'L', 'UW1', 'D', 'IH0', 'D']","['S', 'IH', 'K', 'L', 'UW', 'D', 'IH', 'D']",real,8,long
19640,semifinal,1.74e-06,3.24,VERB,"['S', 'EH2', 'M', 'IY0', 'F', 'AY1', 'N', 'AH0', 'L']","['S', 'EH', 'M', 'IY', 'F', 'AY', 'N', 'AH', 'L']",real,9,long
19648,specifies,1.74e-06,3.24,VERB,"['S', 'P', 'EH1', 'S', 'AH0', 'F', 'AY2', 'Z']","['S', 'P', 'EH', 'S', 'AH', 'F', 'AY', 'Z']",real,8,long
19650,sprinkled,1.74e-06,3.24,VERB,"['S', 'P', 'R', 'IH1', 'NG', 'K', 'AH0', 'L', 'D']","['S', 'P', 'R', 'IH', 'NG', 'K', 'AH', 'L', 'D']",real,9,long
19651,stallion,1.74e-06,3.24,NOUN,"['S', 'T', 'AE1', 'L', 'Y', 'AH0', 'N']","['S', 'T', 'AE', 'L', 'Y', 'AH', 'N']",real,7,long
19652,stepfather,1.74e-06,3.24,NOUN,"['S', 'T', 'EH1', 'P', 'F', 'AA2', 'DH', 'ER0']","['S', 'T', 'EH', 'P', 'F', 'AA', 'DH', 'ER']",real,8,long
19653,strangled,1.74e-06,3.24,VERB,"['S', 'T', 'R', 'AE1', 'NG', 'G', 'AH0', 'L', 'D']","['S', 'T', 'R', 'AE', 'NG', 'G', 'AH', 'L', 'D']",real,9,long
19656,syllables,1.74e-06,3.24,NOUN,"['S', 'IH1', 'L', 'AH0', 'B', 'AH0', 'L', 'Z']","['S', 'IH', 'L', 'AH', 'B', 'AH', 'L', 'Z']",real,8,long
19657,synthesized,1.74e-06,3.24,VERB,"['S', 'IH1', 'N', 'TH', 'IH0', 'S', 'AY2', 'Z', 'D']","['S', 'IH', 'N', 'TH', 'IH', 'S', 'AY', 'Z', 'D']",real,9,long
19659,tapestry,1.74e-06,3.24,NOUN,"['T', 'AE1', 'P', 'AH0', 'S', 'T', 'R', 'IY0']","['T', 'AE', 'P', 'AH', 'S', 'T', 'R', 'IY']",real,8,long
19661,tenderness,1.74e-06,3.24,NOUN,"['T', 'EH1', 'N', 'D', 'ER0', 'N', 'AH0', 'S']","['T', 'EH', 'N', 'D', 'ER', 'N', 'AH', 'S']",real,8,long
19670,tubular,1.74e-06,3.24,ADJ,"['T', 'UW1', 'B', 'Y', 'AH0', 'L', 'ER0']","['T', 'UW', 'B', 'Y', 'AH', 'L', 'ER']",real,7,long
19672,tumbling,1.74e-06,3.24,VERB,"['T', 'AH1', 'M', 'B', 'AH0', 'L', 'IH0', 'NG']","['T', 'AH', 'M', 'B', 'AH', 'L', 'IH', 'NG']",real,8,long
19674,underside,1.74e-06,3.24,NOUN,"['AH1', 'N', 'D', 'ER0', 'S', 'AY2', 'D']","['AH', 'N', 'D', 'ER', 'S', 'AY', 'D']",real,7,long
19677,unloading,1.74e-06,3.24,VERB,"['AH0', 'N', 'L', 'OW1', 'D', 'IH0', 'NG']","['AH', 'N', 'L', 'OW', 'D', 'IH', 'NG']",real,7,long
19678,unmarked,1.74e-06,3.24,ADJ,"['AH0', 'N', 'M', 'AA1', 'R', 'K', 'T']","['AH', 'N', 'M', 'AA', 'R', 'K', 'T']",real,7,long
19679,unreleased,1.74e-06,3.24,ADJ,"['AH0', 'N', 'R', 'IH0', 'L', 'IY1', 'S', 'T']","['AH', 'N', 'R', 'IH', 'L', 'IY', 'S', 'T']",real,8,long
19690,watergate,1.74e-06,3.24,PROPN,"['W', 'AO1', 'T', 'ER0', 'G', 'EY2', 'T']","['W', 'AO', 'T', 'ER', 'G', 'EY', 'T']",real,7,long
19692,wednesdays,1.74e-06,3.24,NOUN,"['W', 'EH1', 'N', 'Z', 'D', 'EY2', 'Z']","['W', 'EH', 'N', 'Z', 'D', 'EY', 'Z']",real,7,long
19696,whirlwind,1.74e-06,3.24,NOUN,"['W', 'ER1', 'L', 'W', 'IH2', 'N', 'D']","['W', 'ER', 'L', 'W', 'IH', 'N', 'D']",real,7,long
19699,wildest,1.74e-06,3.24,ADV,"['W', 'AY1', 'L', 'D', 'IH0', 'S', 'T']","['W', 'AY', 'L', 'D', 'IH', 'S', 'T']",real,7,long
19702,woodlands,1.74e-06,3.24,NOUN,"['W', 'UH1', 'D', 'L', 'AE2', 'N', 'D', 'Z']","['W', 'UH', 'D', 'L', 'AE', 'N', 'D', 'Z']",real,8,long
19709,annapolis,1.7e-06,3.23,PROPN,"['AH0', 'N', 'AE1', 'P', 'AH0', 'L', 'IH0', 'S']","['AH', 'N', 'AE', 'P', 'AH', 'L', 'IH', 'S']",real,8,long
19714,arsenic,1.7e-06,3.23,NOUN,"['AA1', 'R', 'S', 'AH0', 'N', 'IH0', 'K']","['AA', 'R', 'S', 'AH', 'N', 'IH', 'K']",real,7,long
19721,barclays,1.7e-06,3.23,PROPN,"['B', 'AA1', 'R', 'K', 'L', 'IY0', 'Z']","['B', 'AA', 'R', 'K', 'L', 'IY', 'Z']",real,7,long
19725,bestselling,1.7e-06,3.23,VERB,"['B', 'EH1', 'S', 'T', 'S', 'EH1', 'L', 'IH0', 'NG']","['B', 'EH', 'S', 'T', 'S', 'EH', 'L', 'IH', 'NG']",real,9,long
19726,biographies,1.7e-06,3.23,NOUN,"['B', 'AY0', 'AA1', 'G', 'R', 'AH0', 'F', 'IY0', 'Z']","['B', 'AY', 'AA', 'G', 'R', 'AH', 'F', 'IY', 'Z']",real,9,long
19729,bubbling,1.7e-06,3.23,VERB,"['B', 'AH1', 'B', 'AH0', 'L', 'IH0', 'NG']","['B', 'AH', 'B', 'AH', 'L', 'IH', 'NG']",real,7,long
19739,comical,1.7e-06,3.23,ADJ,"['K', 'AA1', 'M', 'IH0', 'K', 'AH0', 'L']","['K', 'AA', 'M', 'IH', 'K', 'AH', 'L']",real,7,long
19743,copeland,1.7e-06,3.23,PROPN,"['K', 'OW1', 'P', 'L', 'AH0', 'N', 'D']","['K', 'OW', 'P', 'L', 'AH', 'N', 'D']",real,7,long
